TitleID,Region,Title versions,Update versions
000400300000CE02,USA,v5 v1028 v2050 v3072 v4109 v5125 v6145 v8200 v9224 v10247 v11264 v12293 v13312 v14337 v15360 v16384,3.0.0-5 4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 9.8.0-25 10.0.0-27 10.1.0-27 10.3.0-28 10.4.0-29 10.7.0-32
0004013800000202,CHN,v2576,4.0.0-7
0004013800000202,USA,v519 v2576 v3665,3.0.0-5 4.0.0-7 6.0.0-11
0004013800000202,JPN,v519 v2576 v3665,3.0.0-5 4.0.0-7 6.0.0-11
0004013800000202,KOR,v2576 v3665,4.0.0-7 6.0.0-11
0004013800000202,EUR,v519 v2576 v3665,3.0.0-5 4.0.0-7 6.0.0-11
0004013800000202,TWN,v2576,4.1.0-8
000400300000D602,EUR,v5 v1028 v2050 v3073 v4109 v5125 v6145 v8200 v9224 v10247 v11264 v12293 v13312 v14337 v15360 v16384,3.0.0-5 4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24 9.8.0-25 10.0.0-27 10.1.0-27 10.3.0-28 10.4.0-29 10.7.0-32
000400300000C602,JPN,v5 v1028 v2050 v3072 v4109 v5123 v6145 v8200 v9224 v10247 v11264 v12293 v13312 v14337 v15360 v16384,3.0.0-5 4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24 9.8.0-25 10.0.0-27 10.1.0-27 10.3.0-28 10.4.0-29 10.7.0-32
0004001000026000,CHN,v8 v1024 v2049 v3075,4.0.0-7 4.4.0-10 MSet CHN 5.0.0-11 7.0.0-13
0004001000026100,CHN,v4,4.0.0-7
0004001000026200,CHN,v3,4.0.0-7
0004001000026300,CHN,v5,4.0.0-7
0004001000026400,CHN,v3,4.0.0-7
0004001000026500,CHN,v2,4.0.0-7
0004001000026700,CHN,v1,4.0.0-7
0004001000026800,CHN,v0 v4096,4.0.0-7 4.4.0-10
0004001000026D00,CHN,v0,4.0.0-7
0004001000026E00,CHN,v0,4.0.0-7
0004001000026F00,CHN,v1 v1026,4.0.0-7 6.0.0-11
000400300000A102,CHN,v15 v1026 v2052 v3074,4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13
000400300000A202,CHN,v3,4.0.0-7
000400300000A402,CHN,v0 v4097,4.0.0-7 5.0.0-11
000400300000A502,CHN,v0 v3073,4.0.0-7 5.0.0-11
000400300000A702,CHN,v5 v1024,4.0.0-7 7.0.0-13
000400300000A802,CHN,v6,4.0.0-7
000400300000CF02,CHN,v1 v1027,4.0.0-7 9.6.0-24
000400300000CF02,KOR,v1 v1027,4.0.0-7 9.6.0-24
000400300000CF02,TWN,v1 v1027,4.1.0-8 9.6.0-24
000400300000CF03,CHN,v1,4.0.0-7
000400300000CF03,KOR,v1,4.0.0-7
000400300000CF03,TWN,v1,4.1.0-8
000400300000D502,CHN,v1026 v2049,4.0.0-7 9.6.0-24
000400300000D502,KOR,v1026 v2049,4.0.0-7 9.6.0-24
000400300000D502,TWN,v1026 v2049,4.1.0-8 9.6.0-24
000400300000D802,CHN,v0,4.0.0-7
000400300000D803,CHN,v0,4.0.0-7
000400300000D902,CHN,v0,4.0.0-7
000400300000DB02,CHN,v2,4.0.0-7
000400300000DC02,CHN,v2 v1026,4.0.0-7 8.0.0-18
0004009B00011002,CHN,v1,4.0.0-7
0004009B00012402,CHN,v1024 v2048 v3072 v4096 v5121,4.0.0-7 4.2.0-9 5.0.0-11 9.0.0-20 (stage2) 10.0.0-27
0004009B00013402,CHN,v1024 v2048,4.0.0-7 4.2.0-9
000400DB00016402,CHN,v113 v128 v129 v130 v131 v132,4.0.0-7 4.2.0-9 5.0.0-11 7.1.0-16 9.5.0-23 9.9.0-26
000400DB00017402,CHN,v4098 v4113 v4130 v4145 v4163 v4176 v5120 v5136 v6144 v6160 v6178 v6192 v7175 v7187 v7203 v8196 v8208 v9217 v9264 v9296 v9319 v9328 v9344 v9360 v10240 v10272 v10304 v10320 v10336 v10352,4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 6.2.0-12 6.3.0-12 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4) 9.5.0-22 9.6.0-24 9.7.0-25 9.8.0-25 9.9.0-26 10.0.0-27 10.2.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
00048005484E4443,CHN,v1024,4.0.0-7
0004001000027000,KOR,v1026 v2049 v3078 v4098 v5122 v6149,4.0.0-7 5.0.0-11 6.0.0-11 7.0.0-13 7.2.0-17 9.6.0-24
0004001000027100,KOR,v1027 v2048,4.0.0-7 9.6.0-24
0004001000027200,KOR,v2 v16,4.0.0-7 7.0.0-13
0004001000027300,KOR,v2 v1027,4.0.0-7 6.0.0-11
0004001000027400,KOR,v2 v1027 v1040 v2049,4.0.0-7 6.0.0-11 7.0.0-13 9.6.0-24
0004001000027500,KOR,v2 v16,4.0.0-7 7.0.0-13
0004001000027700,KOR,v1 v16,4.0.0-7 7.0.0-13
0004001000027800,KOR,v1 v4096 v5120,4.0.0-7 4.4.0-10 7.0.0-13
0004001000027900,KOR,v3082 v4096 v5123 v6146 v7169 v8205 v9231 v10245 v11265 v12288 v13320 v15366 v16384 v17420 v18432 v19465 v20482 v21504,4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 5.0.0-11 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 9.3.0-21 (stage2) 9.5.0-22 9.6.0-24 9.7.0-25 10.0.0-27 10.4.0-29 10.7.0-32
0004001000027A00,KOR,v2 v1025 v2061 v3082 v4106,4.0.0-7 5.0.0-11 7.0.0-13 9.0.0-20 9.6.0-24
0004001000027D00,KOR,v0,4.0.0-7
0004001000027E00,KOR,v0 v16,4.0.0-7 7.0.0-13
0004001000027F00,KOR,v1 v1025,4.0.0-7 6.0.0-11
000400300000A902,KOR,v1035 v2050 v3076 v4101 v5122 v6166 v7175 v8192 v9216 v10240 v11266 v12288,4.0.0-7 4.2.0-9 5.0.0-11 6.0.0-11 7.0.0-13 9.6.0-24 9.7.0-25 10.1.0-27 10.2.0-28 10.3.0-28 10.4.0-29 10.6.0-31
000400300000AA02,KOR,v3 v1024,4.0.0-7 9.6.0-24
000400300000AC02,KOR,v0 v4097 v5121 v6144,4.0.0-7 5.0.0-11 6.4.0-12 9.6.0-24
000400300000AD02,KOR,v1 v3073 v4096,4.0.0-7 5.0.0-11 9.6.0-24
000400300000AF02,KOR,v1027 v2048 v3072,4.0.0-7 7.0.0-13 9.6.0-24
000400300000B002,KOR,v1027 v2048,4.0.0-7 9.6.0-24
000400300000DE02,KOR,v0 v1025,4.0.0-7 9.6.0-24
000400300000DE03,KOR,v0,4.0.0-7
000400300000DF02,KOR,v0 v1026,4.0.0-7 9.6.0-24
000400300000E102,KOR,v2 v1025,4.0.0-7 9.6.0-24
000400300000E202,KOR,v2 v1026 v2048,4.0.0-7 8.0.0-18 9.6.0-24
000400300000E302,KOR,v1029 v2050 v3072 v4107 v5123 v6145 v8200 v9224 v10247 v11264 v12293 v13312 v14337 v15360 v16384,4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2) 9.6.0-24 9.8.0-25 10.0.0-27 10.1.0-27 10.3.0-28 10.4.0-29 10.7.0-32
0004009B00011A02,KOR,v1,4.0.0-7
0004009B00012502,KOR,v1024 v2048 v3072 v4098 v5120 v6148 v7169 v8193 v9216,4.0.0-7 4.2.0-9 5.0.0-11 7.0.0-13 9.0.0-20 9.6.0-24 10.0.0-27 10.3.0-28 10.4.0-29
0004009B00013502,KOR,v1025,4.0.0-7
0004009B00015502,KOR,v0 v1024,4.0.0-7 9.7.0-25
000400DB00016502,KOR,v113 v114 v133 v134 v135 v136 v144 v160 v176 v192 v208 v224 v240 v256 v272 v288 v304 v320 v336 v352 v368 v384 v400 v416 v432 v448,4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 5.0.0-11 6.0.0-11 7.0.0-13 7.1.0-14 7.1.0-16 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 9.3.0-21 (stage2) 9.5.0-22 9.5.0-23 9.6.0-24 9.7.0-25 9.9.0-26 10.0.0-27 10.2.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
000400DB00017502,KOR,v4098 v4113 v4130 v4145 v4163 v4176 v5120 v5136 v6144 v6160 v6178 v6192 v6208 v7175 v7187 v7203 v8196 v8208 v9217 v9264 v9296 v9319 v9328 v9344 v9360 v10240 v10256 v10272 v10288 v10304 v10320 v10336 v10352,4.0.0-7 4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 6.2.0-12 6.3.0-12 6.4.0-12 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-18 9.0.0-20 9.3.0-21 (stage2) 9.5.0-22 9.6.0-24 9.7.0-25 9.8.0-25 9.9.0-26 10.0.0-27 10.1.0-27 10.2.0-28 10.3.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
00048005484E444B,KOR,v1024,4.0.0-7
0004001000028000,TWN,v8 v1024 v2050 v3074,4.1.0-8 4.2.0-9 5.0.0-11 7.0.0-13
0004001000028100,TWN,v4,4.1.0-8
0004001000028200,TWN,v2,4.1.0-8
0004001000028300,TWN,v5,4.1.0-8
0004001000028400,TWN,v3,4.1.0-8
0004001000028500,TWN,v3,4.1.0-8
0004001000028700,TWN,v2,4.1.0-8
0004001000028800,TWN,v1 v4096,4.1.0-8 4.4.0-10
0004001000028900,TWN,v4096 v5123 v6146 v7170 v8205 v9231 v10245 v11265 v12288 v13320 v15366 v16384 v17421 v18432 v19465 v20482 v21504,4.1.0-8 4.2.0-9 4.3.0-10 5.0.0-11 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.5.0-22 9.6.0-24 9.7.0-25 10.0.0-27 10.4.0-29 10.7.0-32
0004001000028A00,TWN,v2 v1025 v2061 v3082 v4105,4.1.0-8 5.0.0-11 7.0.0-13 9.0.0-20 (stage4) 9.6.0-24
0004001000028D00,TWN,v2,4.1.0-8
0004001000028E00,TWN,v1,4.1.0-8
0004001000028F00,TWN,v1 v1025,4.1.0-8 6.0.0-11
000400300000B102,TWN,v15 v1026 v2052 v3074 v4096 v6146,4.1.0-8 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 9.9.0-26
000400300000B202,TWN,v3,4.1.0-8
000400300000B402,TWN,v0 v4097 v5121,4.1.0-8 5.0.0-11 6.4.0-12
000400300000B502,TWN,v1 v3073,4.1.0-8 5.0.0-11
000400300000B702,TWN,v5 v1024,4.1.0-8 7.0.0-13
000400300000B802,TWN,v6,4.1.0-8
000400300000E402,TWN,v0,4.1.0-8
000400300000E403,TWN,v0,4.1.0-8
000400300000E502,TWN,v0 v1024,4.1.0-8 9.9.0-26
000400300000E702,TWN,v2,4.1.0-8
000400300000E802,TWN,v2 v1026,4.1.0-8 8.0.0-18
000400300000E902,TWN,v1028 v2050 v3072 v4107 v5123 v6145 v8200 v9224 v10247 v11264 v12293 v13312 v14337 v15360 v16384,4.1.0-8 4.2.0-9 5.0.0-11 7.0.0-13 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.6.0-24 9.8.0-25 10.0.0-27 10.1.0-27 10.3.0-28 10.4.0-29 10.7.0-32
0004009B00011102,TWN,v1,4.1.0-8
0004009B00012602,TWN,v1024 v2048 v3072 v4099 v5120 v6145 v7169 v8192,4.1.0-8 4.2.0-9 5.0.0-11 7.0.0-13 9.0.0-20 (stage4) 10.0.0-27 10.3.0-28 10.4.0-29
0004009B00013602,TWN,v1026 v2050,4.1.0-8 7.2.0-17
0004009B00015602,TWN,v0 v1024,4.1.0-8 4.2.0-9
000400DB00016602,TWN,v114 v133 v134 v135 v136 v144 v160 v176 v192 v208 v224 v240 v256 v272 v288 v304 v320 v336 v352 v368 v384 v400 v416 v432,4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 5.0.0-11 7.0.0-13 7.1.0-14 7.1.0-16 7.2.0-17 8.0.0-18 8.1.0-19 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.5.0-22 9.5.0-23 9.6.0-24 9.7.0-25 9.9.0-26 10.0.0-27 10.2.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
000400DB00017602,TWN,v4113 v4130 v4145 v4163 v4176 v5120 v5136 v6144 v6160 v6178 v6192 v6208 v7175 v7187 v7203 v8196 v8208 v9217 v9264 v9296 v9319 v9328 v9344 v9360 v10240 v10256 v10272 v10288 v10304 v10320 v10336 v10352,4.1.0-8 4.2.0-9 4.3.0-10 4.4.0-10 4.5.0-10 5.0.0-11 5.1.0-11 6.0.0-11 6.1.0-11 6.2.0-12 6.3.0-12 6.4.0-12 7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 8.1.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.5.0-22 9.6.0-24 9.7.0-25 9.8.0-25 9.9.0-26 10.0.0-27 10.1.0-27 10.2.0-28 10.3.0-28 10.4.0-29 10.5.0-30 10.6.0-31 10.7.0-32
000400300000A602,CHN,v0 v1024 v3074 v4096 v5121 v6149 v7168 v8192 v9232,4.2.0-9 4.5.0-10 5.0.0-11 7.1.0-16 9.5.0-23 9.9.0-26 10.2.0-28 10.6.0-31 10.7.0-32
000400300000AE02,KOR,v0 v3074 v3088 v4096 v5121 v6149 v7168 v8192 v9232,4.2.0-9 5.0.0-11 7.0.0-13 7.1.0-16 9.5.0-23 9.9.0-26 10.2.0-28 10.6.0-31 10.7.0-32
000400300000B602,TWN,v0 v3074 v4096 v5121 v6149 v7168 v8192 v9232,4.2.0-9 5.0.0-11 7.1.0-16 9.5.0-23 9.9.0-26 10.2.0-28 10.6.0-31 10.7.0-32
0004001B00010802,CHN,v0 v1024 v2048,6.3.0-12 9.5.0-23 10.5.0-30
0004001B00010802,USA,v0 v1024 v2048,6.3.0-12 9.5.0-23 10.5.0-30
0004001B00010802,JPN,v0 v1024 v2048,6.3.0-12 9.5.0-23 10.5.0-30
0004001B00010802,KOR,v0 v1024 v2048,6.3.0-12 9.5.0-23 10.5.0-30
0004001B00010802,EUR,v0 v1024 v2048,6.3.0-12 9.5.0-23 10.5.0-30
0004001B00010802,TWN,v0 v1024 v2048,6.3.0-12 9.5.0-23 10.5.0-30
000400100002C000,USA,v14 v1029 v2051 v3072,7.0.0-13 7.2.0-17 9.0.0-20 9.3.0-21 (stage3)
0004001B00018002,USA,v14 v1025 v2055 v3078 v4096 v5120,7.0.0-13 7.1.0-15 7.2.0-17 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24
0004001B00018002,JPN,v14 v1025 v2055 v3078 v4096 v5120,7.0.0-13 7.1.0-15 7.2.0-17 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24
0004001B00018002,EUR,v14 v1025 v2055 v3078 v4096 v5120,7.0.0-13 7.1.0-15 7.2.0-17 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24
0004001B00018102,USA,v11 v1025,7.0.0-13 9.0.0-20
0004001B00018102,JPN,v11 v1025,7.0.0-13 9.0.0-20
0004001B00018102,EUR,v11 v1025,7.0.0-13 9.0.0-20 (stage3)
0004001B00018202,USA,v7 v2050,7.0.0-13 9.0.0-20
0004001B00018202,JPN,v7 v2050,7.0.0-13 9.0.0-20
0004001B00018202,EUR,v7 v2050,7.0.0-13 9.0.0-20 (stage3)
000400300000BD02,USA,v14 v1024 v2048 v3072 v4096,7.0.0-13 7.2.0-17 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24
000400300000F602,USA,v5 v2050 v3072,7.0.0-13 9.0.0-20 9.3.0-21 (stage3)
000400300000F602,JPN,v5 v2050 v3072,7.0.0-13 9.0.0-20 9.3.0-21 (stage3)
000400300000F602,EUR,v5 v2050 v3072,7.0.0-13 9.0.0-20 (stage3) 9.3.0-21 (stage2)
0004013000003802,CHN,v1029 v2050 v3077 v4099 v6144 v7168 v8198,7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 9.0.0-20 (stage2) 9.3.0-21 (stage4) 9.6.0-24
0004013000003802,USA,v1029 v2050 v3077 v4099 v6144 v7168 v8198,7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24
0004013000003802,JPN,v1029 v2050 v3077 v4099 v6144 v7168 v8198,7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24
0004013000003802,KOR,v1029 v2050 v3077 v4099 v6144 v7168 v8198,7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 9.0.0-20 9.3.0-21 (stage2) 9.6.0-24
0004013000003802,EUR,v1029 v2050 v3077 v4099 v6144 v7168 v8198,7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24
0004013000003802,TWN,v1029 v2050 v3077 v4099 v6144 v7168 v8198,7.0.0-13 7.1.0-14 7.2.0-17 8.0.0-18 9.0.0-20 (stage4) 9.3.0-21 (stage5) 9.6.0-24
000400100002C100,EUR,v14 v1029 v2051 v3072,7.0.0-13 7.2.0-17 9.0.0-20 (stage3) 9.3.0-21 (stage2)
000400300000BE02,EUR,v14 v1024 v2048 v3072 v4096,7.0.0-13 7.2.0-17 9.0.0-20 (stage3) 9.3.0-21 (stage2) 9.6.0-24
000400100002BF00,JPN,v14 v1029 v2051 v3072,7.0.0-13 7.2.0-17 9.0.0-20 9.3.0-21 (stage3)
000400300000BC02,JPN,v14 v1024 v2051 v3072 v4096,7.0.0-13 7.2.0-17 9.0.0-20 9.3.0-21 (stage3) 9.6.0-24
0004003000008B02,USA,v6,9.0.0-20
000400300000BA02,EUR,v6,9.0.0-20 (stage3)
0004003000008302,JPN,v6,9.0.0-20
0004003000009E02,USA,v7 v1031,9.3.0-21 (stage3) 9.6.0-24
0004001B00019002,CHN,v2 v1026,9.3.0-21 (stage4) 9.6.0-24
0004001B00019002,USA,v2 v1026,9.3.0-21 (stage3) 9.6.0-24
0004001B00019002,JPN,v2 v1026,9.3.0-21 (stage3) 9.6.0-24
0004001B00019002,KOR,v2 v1026,9.3.0-21 (stage2) 9.6.0-24
0004001B00019002,EUR,v2 v1026,9.3.0-21 (stage2) 9.6.0-24
0004001B00019002,TWN,v2 v1026,9.3.0-21 (stage5) 9.6.0-24
000400300000B902,EUR,v7 v1031,9.3.0-21 (stage2) 9.6.0-24
0004013000004002,CHN,v2053 v4106 v5121 v6145 v7168 v8192,9.3.0-21 (stage4) 9.6.0-24 9.7.0-25 10.0.0-27 10.6.0-31 10.7.0-32
0004013000004002,USA,v2053 v4106 v5121 v6145 v7168 v8192,9.3.0-21 (stage3) 9.6.0-24 9.7.0-25 10.0.0-27 10.6.0-31 10.7.0-32
0004013000004002,JPN,v2053 v4106 v5121 v6145 v7168 v8192,9.3.0-21 (stage3) 9.6.0-24 9.7.0-25 10.0.0-27 10.6.0-31 10.7.0-32
0004013000004002,KOR,v2053 v4106 v5121 v6145 v7168 v8192,9.3.0-21 (stage2) 9.6.0-24 9.7.0-25 10.0.0-27 10.6.0-31 10.7.0-32
0004013000004002,EUR,v2053 v4106 v5121 v6145 v7168 v8192,9.3.0-21 (stage2) 9.6.0-24 9.7.0-25 10.0.0-27 10.6.0-31 10.7.0-32
0004013000004002,TWN,v2053 v4106 v5121 v6145 v7168 v8192,9.3.0-21 (stage5) 9.6.0-24 9.7.0-25 10.0.0-27 10.6.0-31 10.7.0-32
0004003000009502,JPN,v7 v1031,9.3.0-21 (stage3) 9.6.0-24
0004003000008C02,KOR,v1031,9.6.0-24
000400300000BF02,CHN,v1024,10.6.0-31
000400300000BF02,TWN,v1024,9.9.0-26
